Year,Title,Authors,Link
2024,Simplicial Representation Learning with Neural k-Forms.,"Kelly Maggs, Celia Hacker, Bastian Rieck",https://openreview.net/forum?id=Djw0XhjHZb
2024,Improved Analysis of Sparse Linear Regression in Local Differential Privacy Model.,"Liyang Zhu, Meng Ding, Vaneet Aggarwal, Jinhui Xu, Di Wang",https://openreview.net/forum?id=cVUOnF7iVp
2024,Toward effective protection against diffusion-based mimicry through score distillation.,"Haotian Xue, Chumeng Liang, Xiaoyu Wu, Yongxin Chen",https://openreview.net/forum?id=NzxCMe88HX
2024,Sign2GPT: Leveraging Large Language Models for Gloss-Free Sign Language Translation.,"Ryan Wong, Necati Cihan Camgöz, Richard Bowden",https://openreview.net/forum?id=LqaEEs3UxU
2024,Cauchy-Schwarz Divergence Information Bottleneck for Regression.,"Shujian Yu, Xi Yu, Sigurd Løkse, Robert Jenssen, José C. Príncipe",https://openreview.net/forum?id=7wY67ZDQTE
2024,SALMONN: Towards Generic Hearing Abilities for Large Language Models.,"Changli Tang, Wenyi Yu, Guangzhi Sun, Xianzhao Chen, Tian Tan, Wei Li, Lu Lu, Zejun Ma, Chao Zhang",https://openreview.net/forum?id=14rn7HpKVk
2024,Kalman Filter for Online Classification of Non-Stationary Data.,"Michalis K. Titsias, Alexandre Galashov, Amal Rannen-Triki, Razvan Pascanu, Yee Whye Teh, Jörg Bornschein",https://openreview.net/forum?id=ZzmKEpze8e
2024,Magnushammer: A Transformer-Based Approach to Premise Selection.,"Maciej Mikula, Szymon Tworkowski, Szymon Antoniak, Bartosz Piotrowski, Albert Q. Jiang, Jin Peng Zhou, Christian Szegedy, Lukasz Kucinski, Piotr Milos, Yuhuai Wu",https://openreview.net/forum?id=oYjPk8mqAV
2024,Learning to Compose: Improving Object Centric Learning by Injecting Compositionality.,"Whie Jung, Jaehoon Yoo, Sungjin Ahn, Seunghoon Hong",https://openreview.net/forum?id=HT2dAhh4uV
2024,Light Schrödinger Bridge.,"Alexander Korotin, Nikita Gushchin, Evgeny Burnaev",https://openreview.net/forum?id=WhZoCLRWYJ
2024,Reward-Free Curricula for Training Robust World Models.,"Marc Rigter, Minqi Jiang, Ingmar Posner",https://openreview.net/forum?id=eCGpNGDeNu
2024,Beam Enumeration: Probabilistic Explainability For Sample Efficient Self-conditioned Molecular Design.,"Jeff Guo, Philippe Schwaller",https://openreview.net/forum?id=7UhxsmbdaQ
2024,Leveraging Uncertainty Estimates To Improve Classifier Performance.,"Gundeep Arora, Srujana Merugu, Anoop Saladi, Rajeev Rastogi",https://openreview.net/forum?id=nsNyDvNQTc
2024,C-TPT: Calibrated Test-Time Prompt Tuning for Vision-Language Models via Text Feature Dispersion.,"Hee Suk Yoon, Eunseop Yoon, Joshua Tian Jin Tee, Mark A. Hasegawa-Johnson, Yingzhen Li, Chang D. Yoo",https://openreview.net/forum?id=jzzEHTBFOT
2024,Retrieval-Enhanced Contrastive Vision-Text Models.,"Ahmet Iscen, Mathilde Caron, Alireza Fathi, Cordelia Schmid",https://openreview.net/forum?id=b2UlHeyyC0
2024,Deep Neural Network Initialization with Sparsity Inducing activations.,"Ilan Price, Nicholas Daultry Ball, Adam C. Jones, Samuel C. H. Lam, Jared Tanner",https://openreview.net/forum?id=uvXK8Xk9Jk
2024,PeFLL: Personalized Federated Learning by Learning to Learn.,"Jonathan Scott, Hossein Zakerinia, Christoph H. Lampert",https://openreview.net/forum?id=MrYiwlDRQO
2024,Sparse Model Soups: A Recipe for Improved Pruning via Model Averaging.,"Max Zimmer, Christoph Spiegel, Sebastian Pokutta",https://openreview.net/forum?id=xx0ITyHp3u
2024,DP-SGD Without Clipping: The Lipschitz Neural Network Way.,"Louis Béthune, Thomas Massena, Thibaut Boissin, Aurélien Bellet, Franck Mamalet, Yannick Prudent, Corentin Friedrich, Mathieu Serrurier, David Vigouroux",https://openreview.net/forum?id=BEyEziZ4R6
2024,Provable and Practical: Efficient Exploration in Reinforcement Learning via Langevin Monte Carlo.,"Haque Ishfaq, Qingfeng Lan, Pan Xu, A. Rupam Mahmood, Doina Precup, Anima Anandkumar, Kamyar Azizzadenesheli",https://openreview.net/forum?id=nfIAEJFiBZ
2024,Human Feedback is not Gold Standard.,"Tom Hosking, Phil Blunsom, Max Bartolo",https://openreview.net/forum?id=7W3GLNImfS
2024,Batch Calibration: Rethinking Calibration for In-Context Learning and Prompt Engineering.,"Han Zhou, Xingchen Wan, Lev Proleev, Diana Mincu, Jilin Chen, Katherine A. Heller, Subhrajit Roy",https://openreview.net/forum?id=L3FHMoKZcS
2024,Posterior Sampling Based on Gradient Flows of the MMD with Negative Distance Kernel.,"Paul Hagemann, Johannes Hertrich, Fabian Altekrüger, Robert Beinert, Jannis Chemseddine, Gabriele Steidl",https://openreview.net/forum?id=YrXHEb2qMb
2024,First-order ANIL provably learns representations despite overparametrisation.,"Oguz Kaan Yüksel, Etienne Boursier, Nicolas Flammarion",https://openreview.net/forum?id=if2vRbS8Ew
2024,Reasoning on Graphs: Faithful and Interpretable Large Language Model Reasoning.,"Linhao Luo, Yuan-Fang Li, Gholamreza Haffari, Shirui Pan",https://openreview.net/forum?id=ZGNWW7xZ6Q
2024,How to Catch an AI Liar: Lie Detection in Black-Box LLMs by Asking Unrelated Questions.,"Lorenzo Pacchiardi, Alex James Chan, Sören Mindermann, Ilan Moscovitz, Alexa Y. Pan, Yarin Gal, Owain Evans, Jan Markus Brauner",https://openreview.net/forum?id=567BjxgaTp
2024,CPPO: Continual Learning for Reinforcement Learning with Human Feedback.,"Han Zhang, Yu Lei, Lin Gui, Min Yang, Yulan He, Hui Wang, Ruifeng Xu",https://openreview.net/forum?id=86zAUE80pP
2024,Learning Optimal Contracts: How to Exploit Small Action Spaces.,"Francesco Bacchiocchi, Matteo Castiglioni, Alberto Marchesi, Nicola Gatti",https://openreview.net/forum?id=WKuimaBj4I
2024,AGILE3D: Attention Guided Interactive Multi-object 3D Segmentation.,"Yuanwen Yue, Sabarinath Mahadevan, Jonas Schult, Francis Engelmann, Bastian Leibe, Konrad Schindler, Theodora Kontogianni",https://openreview.net/forum?id=9cQtXpRshE
2024,A Multi-Level Framework for Accelerating Training Transformer Models.,"Longwei Zou, Han Zhang, Yangdong Deng",https://openreview.net/forum?id=BI1N3lTWtn
2024,Online Information Acquisition: Hiring Multiple Agents.,"Federico Cacciamani, Matteo Castiglioni, Nicola Gatti",https://openreview.net/forum?id=oQKKlzxV1o
2024,Learning Multi-Faceted Prototypical User Interests.,"Nhu-Thuat Tran, Hady W. Lauw",https://openreview.net/forum?id=MzjiMxlWab
2024,Game-Theoretic Robust Reinforcement Learning Handles Temporally-Coupled Perturbations.,"Yongyuan Liang, Yanchao Sun, Ruijie Zheng, Xiangyu Liu, Benjamin Eysenbach, Tuomas Sandholm, Furong Huang, Stephen Marcus McAleer",https://openreview.net/forum?id=wZWTHU7AsQ
2024,Bandits with Replenishable Knapsacks: the Best of both Worlds.,"Martino Bernasconi, Matteo Castiglioni, Andrea Celli, Federico Fusco",https://openreview.net/forum?id=yBIJRIYTqa
2024,Out-of-Variable Generalisation for Discriminative Models.,"Siyuan Guo, Jonas Bernhard Wildberger, Bernhard Schölkopf",https://openreview.net/forum?id=zwMfg9PfPs
2024,Training Unbiased Diffusion Models From Biased Dataset.,"Yeongmin Kim, Byeonghu Na, Minsang Park, JoonHo Jang, Dongjun Kim, Wanmo Kang, Il-Chul Moon",https://openreview.net/forum?id=39cPKijBed
2024,The optimality of kernel classifiers in Sobolev space.,"Jianfa Lai, Zhifan Li, Dongming Huang, Qian Lin",https://openreview.net/forum?id=JfqN3gu0i7
2024,Neural Fourier Transform: A General Approach to Equivariant Representation Learning.,"Masanori Koyama, Kenji Fukumizu, Kohei Hayashi, Takeru Miyato",https://openreview.net/forum?id=eOCvA8iwXH
2024,On Harmonizing Implicit Subpopulations.,"Feng Hong, Jiangchao Yao, Yueming Lyu, Zhihan Zhou, Ivor W. Tsang, Ya Zhang, Yanfeng Wang",https://openreview.net/forum?id=3GurO0kRue
2024,Towards Cheaper Inference in Deep Networks with Lower Bit-Width Accumulators.,"Yaniv Blumenfeld, Itay Hubara, Daniel Soudry",https://openreview.net/forum?id=oOwDQl8haC
2024,Continual Learning in the Presence of Spurious Correlations: Analyses and a Simple Baseline.,"Donggyu Lee, Sangwon Jung, Taesup Moon",https://openreview.net/forum?id=3Y7r6xueJJ
2024,Rethinking Branching on Exact Combinatorial Optimization Solver: The First Deep Symbolic Discovery Framework.,"Yufei Kuang, Jie Wang, Haoyang Liu, Fangzhou Zhu, Xijun Li, Jia Zeng, Jianye Hao, Bin Li, Feng Wu",https://openreview.net/forum?id=jKhNBulNMh
2024,Magic123: One Image to High-Quality 3D Object Generation Using Both 2D and 3D Diffusion Priors.,"Guocheng Qian, Jinjie Mai, Abdullah Hamdi, Jian Ren, Aliaksandr Siarohin, Bing Li, Hsin-Ying Lee, Ivan Skorokhodov, Peter Wonka, Sergey Tulyakov, Bernard Ghanem",https://openreview.net/forum?id=0jHkUDyEO9
2024,Adversarial Adaptive Sampling: Unify PINN and Optimal Transport for the Approximation of PDEs.,"Kejun Tang, Jiayu Zhai, Xiaoliang Wan, Chao Yang",https://openreview.net/forum?id=7QI7tVrh2c
2024,Probabilistically Rewired Message-Passing Neural Networks.,"Chendi Qian, Andrei Manolache, Kareem Ahmed, Zhe Zeng, Guy Van den Broeck, Mathias Niepert, Christopher Morris",https://openreview.net/forum?id=Tj6Wcx7gVk
2024,BadEdit: Backdooring Large Language Models by Model Editing.,"Yanzhou Li, Tianlin Li, Kangjie Chen, Jian Zhang, Shangqing Liu, Wenhan Wang, Tianwei Zhang, Yang Liu",https://openreview.net/forum?id=duZANm2ABX
2024,Robust Training of Federated Models with Extremely Label Deficiency.,"Yonggang Zhang, Zhiqin Yang, Xinmei Tian, Nannan Wang, Tongliang Liu, Bo Han",https://openreview.net/forum?id=qxLVaYbsSI
2024,On Accelerating Diffusion-Based Sampling Processes via Improved Integration Approximation.,"Guoqiang Zhang, Kenta Niwa, W. Bastiaan Kleijn",https://openreview.net/forum?id=ktJAF3lxbi
2024,Unconstrained Stochastic CCA: Unifying Multiview and Self-Supervised Learning.,"James Chapman, Lennie Wells, Ana Lawry Aguila",https://openreview.net/forum?id=PHLVmV88Zy
2024,The Generalization Gap in Offline Reinforcement Learning.,"Ishita Mediratta, Qingfei You, Minqi Jiang, Roberta Raileanu",https://openreview.net/forum?id=3w6xuXDOdY
2024,Emergent mechanisms for long timescales depend on training curriculum and affect performance in memory tasks.,"Sina Khajehabdollahi, Roxana Zeraati, Emmanouil Giannakakis, Tim Jakob Schäfer, Georg Martius, Anna Levina",https://openreview.net/forum?id=xwKt6bUkXj
2024,Sparsistency for inverse optimal transport.,"Francisco Andrade, Gabriel Peyré, Clarice Poon",https://openreview.net/forum?id=wpXGPCBOTX
2024,Scalable Modular Network: A Framework for Adaptive Learning via Agreement Routing.,"Minyang Hu, Hong Chang, Bingpeng Ma, Shiguang Shan, Xilin Chen",https://openreview.net/forum?id=pEKJl5sflp
2024,Noise-free Score Distillation.,"Oren Katzir, Or Patashnik, Daniel Cohen-Or, Dani Lischinski",https://openreview.net/forum?id=dlIMcmlAdk
2024,Near-Optimal Quantum Algorithm for Minimizing the Maximal Loss.,"Hao Wang, Chenyi Zhang, Tongyang Li",https://openreview.net/forum?id=pB1FeRSQxh
2024,Consistent4D: Consistent 360° Dynamic Object Generation from Monocular Video.,"Yanqin Jiang, Li Zhang, Jin Gao, Weiming Hu, Yao Yao",https://openreview.net/forum?id=sPUrdFGepF
2024,Diverse Projection Ensembles for Distributional Reinforcement Learning.,"Moritz Akiya Zanger, Wendelin Boehmer, Matthijs T. J. Spaan",https://openreview.net/forum?id=qe49ybvvPs
2024,MIntRec2.0: A Large-scale Benchmark Dataset for Multimodal Intent Recognition and Out-of-scope Detection in Conversations.,"Hanlei Zhang, Xin Wang, Hua Xu, Qianrui Zhou, Kai Gao, Jianhua Su, Jinyue Zhao, Wenrui Li, Yanting Chen",https://openreview.net/forum?id=nY9nITZQjc
2024,Intriguing Properties of Data Attribution on Diffusion Models.,"Xiaosen Zheng, Tianyu Pang, Chao Du, Jing Jiang, Min Lin",https://openreview.net/forum?id=vKViCoKGcB
2024,Fully Hyperbolic Convolutional Neural Networks for Computer Vision.,"Ahmad Bdeir, Kristian Schwethelm, Niels Landwehr",https://openreview.net/forum?id=ekz1hN5QNh
2024,Enhancing Transferable Adversarial Attacks on Vision Transformers through Gradient Normalization Scaling and High-Frequency Adaptation.,"Zhiyu Zhu, Xinyi Wang, Zhibo Jin, Jiayu Zhang, Huaming Chen",https://openreview.net/forum?id=1BuWv9poWz
2024,An interpretable error correction method for enhancing code-to-code translation.,"Min Xue, Artur Andrzejak, Marla Leuther",https://openreview.net/forum?id=fVxIEHGnVT
2024,RLIF: Interactive Imitation Learning as Reinforcement Learning.,"Jianlan Luo, Perry Dong, Yuexiang Zhai, Yi Ma, Sergey Levine",https://openreview.net/forum?id=oLLZhbBSOU
2024,The Need for Speed: Pruning Transformers with One Recipe.,"Samir Khaki, Konstantinos N. Plataniotis",https://openreview.net/forum?id=MVmT6uQ3cQ
2024,Bongard-OpenWorld: Few-Shot Reasoning for Free-form Visual Concepts in the Real World.,"Rujie Wu, Xiaojian Ma, Zhenliang Zhang, Wei Wang, Qing Li, Song-Chun Zhu, Yizhou Wang",https://openreview.net/forum?id=hWS4MueyzC
2024,Towards 3D Molecule-Text Interpretation in Language Models.,"Sihang Li, Zhiyuan Liu, Yanchen Luo, Xiang Wang, Xiangnan He, Kenji Kawaguchi, Tat-Seng Chua, Qi Tian",https://openreview.net/forum?id=xI4yNlkaqh
2024,Effective pruning of web-scale datasets based on complexity of concept clusters.,"Amro Abbas, Evgenia Rusak, Kushal Tirumala, Wieland Brendel, Kamalika Chaudhuri, Ari S. Morcos",https://openreview.net/forum?id=CtOA9aN8fr
2024,AttEXplore: Attribution for Explanation with model parameters eXploration.,"Zhiyu Zhu, Huaming Chen, Jiayu Zhang, Xinyi Wang, Zhibo Jin, Jason Xue, Flora D. Salim",https://openreview.net/forum?id=FsVxd9CIlb
2024,Brusleattack: a Query-Efficient Score- based Black-Box Sparse Adversarial Attack.,"Viet Quoc Vo, Ehsan Abbasnejad, Damith Ranasinghe",https://openreview.net/forum?id=PAfnMGXief
2024,Win-Win: Training High-Resolution Vision Transformers from Two Windows.,"Vincent Leroy, Jérôme Revaud, Thomas Lucas, Philippe Weinzaepfel",https://openreview.net/forum?id=N23A4ybMJr
2024,COSA: Concatenated Sample Pretrained Vision-Language Foundation Model.,"Sihan Chen, Xingjian He, Handong Li, Xiaojie Jin, Jiashi Feng, Jing Liu",https://openreview.net/forum?id=bDkisS75zy
2024,SOInter: A Novel Deep Energy-Based Interpretation Method for Explaining Structured Output Models.,"Seyyede Fatemeh Seyyedsalehi, Mahdieh Soleymani Baghshah, Hamid R. Rabiee",https://openreview.net/forum?id=Fn655mJ4bv
2024,An Unforgeable Publicly Verifiable Watermark for Large Language Models.,"Aiwei Liu, Leyi Pan, Xuming Hu, Shuang Li, Lijie Wen, Irwin King, Philip S. Yu",https://openreview.net/forum?id=gMLQwKDY3N
2024,Constructing Adversarial Examples for Vertical Federated Learning: Optimal Client Corruption through Multi-Armed Bandit.,"Duanyi Yao, Songze Li, Ye Xue, Jin Liu",https://openreview.net/forum?id=m52uU0dVbH
2024,Generative Learning for Solving Non-Convex Problem with Multi-Valued Input-Solution Mapping.,"Enming Liang, Minghua Chen",https://openreview.net/forum?id=3tM1l5tSbv
2024,Interpretable Diffusion via Information Decomposition.,"Xianghao Kong, Ollie Liu, Han Li, Dani Yogatama, Greg Ver Steeg",https://openreview.net/forum?id=X6tNkN6ate
2024,Algorithms for Caching and MTS with reduced number of predictions.,"Karim Abdel Sadek, Marek Eliás",https://openreview.net/forum?id=QuIiLSktO4
2024,Two-timescale Extragradient for Finding Local Minimax Points.,"Jiseok Chae, Kyuwon Kim, Donghwan Kim",https://openreview.net/forum?id=6CIGhcJYJH
2024,Uncertainty-aware Constraint Inference in Inverse Constrained Reinforcement Learning.,"Sheng Xu, Guiliang Liu",https://openreview.net/forum?id=ILYjDvUM6U
2024,AutoChunk: Automated Activation Chunk for Memory-Efficient Deep Learning Inference.,"Xuanlei Zhao, Shenggan Cheng, Guangyang Lu, Haotian Zhou, Bin Jia, Yang You",https://openreview.net/forum?id=GQGNLEHmdl
2024,Scalable and Effective Implicit Graph Neural Networks on Large Graphs.,"Juncheng Liu, Bryan Hooi, Kenji Kawaguchi, Yiwei Wang, Chaosheng Dong, Xiaokui Xiao",https://openreview.net/forum?id=QcMdPYBwTu
2024,Retrieval is Accurate Generation.,"Bowen Cao, Deng Cai, Leyang Cui, Xuxin Cheng, Wei Bi, Yuexian Zou, Shuming Shi",https://openreview.net/forum?id=oXYZJXDdo7
2024,Towards Imitation Learning to Branch for MIP: A Hybrid Reinforcement Learning based Sample Augmentation Approach.,"Changwen Zhang, Wenli Ouyang, Hao Yuan, Liming Gong, Yong Sun, Ziao Guo, Zhichen Dong, Junchi Yan",https://openreview.net/forum?id=NdcQQ82mfy
2024,Decoupling Weighing and Selecting for Integrating Multiple Graph Pre-training Tasks.,"Tianyu Fan, Lirong Wu, Yufei Huang, Haitao Lin, Cheng Tan, Zhangyang Gao, Stan Z. Li",https://openreview.net/forum?id=c85tdYOOju
2024,FedLoGe: Joint Local and Generic Federated Learning under Long-tailed Data.,"Zikai Xiao, Zihan Chen, Liyinglan Liu, Yang Feng, Joey Tianyi Zhou, Jian Wu, Wanlu Liu, Howard Hao Yang, Zuozhu Liu",https://openreview.net/forum?id=V3j5d0GQgH
2024,MAP IT to Visualize Representations.,Robert Jenssen,https://openreview.net/forum?id=OKf6JtXtoy
2024,Measuring Vision-Language STEM Skills of Neural Models.,"Jianhao Shen, Ye Yuan, Srbuhi Mirzoyan, Ming Zhang, Chenguang Wang",https://openreview.net/forum?id=spvaV5LELF
2024,On Double Descent in Reinforcement Learning with LSTD and Random Features.,"David Brellmann, Eloïse Berthier, David Filliat, Goran Frehse",https://openreview.net/forum?id=9RIbNmx984
2024,The Wasserstein Believer: Learning Belief Updates for Partially Observable Environments through Reliable Latent Space Models.,"Raphaël Avalos, Florent Delgrange, Ann Nowé, Guillermo A. Pérez, Diederik M. Roijers",https://openreview.net/forum?id=KrtGfTGaGe
2024,Modulated Phase Diffusor: Content-Oriented Feature Synthesis for Detecting Unknown Objects.,"Aming Wu, Cheng Deng",https://openreview.net/forum?id=gHAr7ZA1OL
2024,Towards Assessing and Benchmarking Risk-Return Tradeoff of Off-Policy Evaluation.,"Haruka Kiyohara, Ren Kishimoto, Kosuke Kawakami, Ken Kobayashi, Kazuhide Nakata, Yuta Saito",https://openreview.net/forum?id=ycF7mKfVGO
2024,Provable Memory Efficient Self-Play Algorithm for Model-free Reinforcement Learning.,"Na Li, Yuchen Jiao, Hangguan Shan, Shefeng Yan",https://openreview.net/forum?id=vNiI3aGcE6
2024,Transformer Fusion with Optimal Transport.,"Moritz Imfeld, Jacopo Graldi, Marco Giordano, Thomas Hofmann, Sotiris Anagnostidis, Sidak Pal Singh",https://openreview.net/forum?id=LjeqMvQpen
2024,Mixture of LoRA Experts.,"Xun Wu, Shaohan Huang, Furu Wei",https://openreview.net/forum?id=uWvKBCYh4S
2024,On the Posterior Distribution in Denoising: Application to Uncertainty Quantification.,"Hila Manor, Tomer Michaeli",https://openreview.net/forum?id=adSGeugiuj
2024,LogicMP: A Neuro-symbolic Approach for Encoding First-order Logic Constraints.,"Weidi Xu, Jingwei Wang, Lele Xie, Jianshan He, Hongting Zhou, Taifeng Wang, Xiaopei Wan, Jingdong Chen, Chao Qu, Wei Chu",https://openreview.net/forum?id=BLGQ3oqldb
